"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Primary Source","Activity Status","Deactivation Date","Population Served Count","Rule Name","Violation Code","Violation Type","Violation Category Code","Is Health Based","Contaminant Name","Compliance Period Begin Date","Compliance Period End Date","Compliance Status","RTC Date","Enforcement Action Type Code","Enforcement Action Description","Is Major Violation","Severity Indicator Count","Public Notification Tier","Violation First Reported Date"
"VT0005268","SUGAR RUN ASSOCIATION INC","Region 1","Vermont","Community water system","State","Ground water","Active","-","197","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006693","DUMMERSTON EAST SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","240","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","09-FEB-2010","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005046","ST JOHNSBURY CENTER F D 1","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","370","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020408","MARY MEYER CORP","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","52","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005189","BARTON WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water","Active","-","950","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Open","-","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0006627","BARSTOW MEMORIAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","250","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006660","PEACHAM ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","74","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Open","-","SIE","State Public Notification requested","-","-","3","16-NOV-2005"
"VT0006747","WESTMINSTER CENTER SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","390","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020406","WESTMINSTER WEST SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","46","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006680","BINGHAM MEMORIAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","115","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","10-FEB-2010","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005353","WEST FAIRLEE MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005304","NORTHSHORE MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005603","WINTERGREEN AT KILLINGTON","Region 1","Vermont","Community water system","State","Ground water","Active","-","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","12-SEP-1999","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005199","GREENSBORO BEND FIRE DISTRICT #2","Region 1","Vermont","Community water system","State","Ground water","Active","-","71","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005378","RUTLAND TOWN FIRE DISTRICT 6","Region 1","Vermont","Community water system","State","Ground water","Active","-","137","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006729","CONCORD SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","175","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005200","IRASBURG FD #1","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","12-SEP-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005258","WESTONS MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","218","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","08-JUL-1999","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005070","HINESBURG WATER DEPT","Region 1","Vermont","Community water system","State","Ground water","Active","-","2,800","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020000","LYMAN MEADOWS","Region 1","Vermont","Community water system","State","Ground water","Active","-","212","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020153","LEDGEWOOD","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","292","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","30-SEP-1999","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005198","GREENSBORO FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","551","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005424","MERRIMAC MANOR MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","80","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005404","WOODSIDE MANOR","Region 1","Vermont","Community water system","State","Ground water","Active","-","240","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Open","-","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0006650","LOWELL GRADED SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Open","-","SIE","State Public Notification requested","-","-","3","16-NOV-2005"
"VT0005010","VERGENNES PANTON WATER DISTRICT","Region 1","Vermont","Community water system","State","Surface water","Active","-","5,080","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","29-DEC-1998","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005573","SPRING LAKE RANCH INC","Region 1","Vermont","Community water system","State","Ground water","Active","-","70","Lead and Copper Rule","65","Public Education","TT","Y","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","31-AUG-2015","SOX","State Compliance achieved","-","-","2","16-NOV-2005"
"VT0005201","JAY PEAK SUBDIVISION II","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005565","JAY PEAK WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","6,740","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Open","-","SIE","State Public Notification requested","-","-","3","16-NOV-2005"
"VT0005080","BIRCHWOOD MANOR MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","05-SEP-2014","454","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1998","31-DEC-1998","Returned to Compliance","10-JAN-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020610","SALISBURY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","125","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-1997","-","Returned to Compliance","01-JUL-1998","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
"VT0020618","BLACK RIVER OVERLOOK","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-1997","-","Returned to Compliance","01-JUL-1998","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
"VT0005072","SUNNY ACRES WATER COOP","Region 1","Vermont","Community water system","State","Surface water","Inactive","01-OCT-1999","250","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-OCT-1999","System Inactive","01-OCT-1999","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005074","TRIPLE L MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-SEP-1999","240","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-SEP-1999","System Inactive","01-SEP-1999","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005080","BIRCHWOOD MANOR MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","05-SEP-2014","454","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
"VT0005224","HAWK MOUNTAIN OWNERS ASSOCIATION","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-FEB-1999","75","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-FEB-1999","System Inactive","01-FEB-1999","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005233","RUTLAND TOWN FD 4","Region 1","Vermont","Community water system","State","Surface water","Inactive","01-NOV-2002","150","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-NOV-2002","System Inactive","01-NOV-2002","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005266","MCKNIGHT WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-JUN-1983","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-JUN-1983","System Inactive","01-JUN-1983","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005352","PATTERSON MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","05-JAN-2012","55","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
"VT0005362","LOCUST HILL MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","26-OCT-2006","54","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","System Inactive","26-OCT-2006","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005386","ALPINE MEADOWS","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-MAY-2004","60","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-MAY-2004","System Inactive","01-MAY-2004","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005395","MORRISTOWN FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water purchased","Inactive","06-OCT-2006","85","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","System Inactive","06-OCT-2006","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005398","LAPIERRE WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","01-OCT-2001","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-OCT-2001","System Inactive","01-OCT-2001","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005588","LENNOX MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-MAY-1998","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-MAY-1998","System Inactive","01-MAY-1998","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005485","COVE POINT MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","04-OCT-2005","32","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","System Inactive","04-OCT-2005","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005522","STONYBROOK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Inactive","01-AUG-2000","426","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","01-AUG-2000","System Inactive","01-AUG-2000","SIA","State Violation/Reminder Notice","-","-","3","13-MAY-1998"
"VT0005559","NORTHBROOK COUNTRY ESTATES","Region 1","Vermont","Community water system","State","Ground water","Inactive","03-FEB-2012","60","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
"VT0005625","BEEBE PLAIN WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","142","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1997","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","13-MAY-1998"
